업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
롯데렌탈(주) 연천 영업소,영업소,경기도 연천군 전곡읍 양연로 1591-24,경기도 연천군 전곡읍 전곡리 292,38.022456,127.066021,경기도 연천군 전곡읍 양연로 1591-24,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,이훈기,02-3404-9966,2021-10-16,1613000,국토교통부
(주)솔렌트카 전곡영업소,영업소,경기도 연천군 전곡읍 평화로 713,,38.03370481,127.063664,경기도 연천군 전곡읍 평화로 713,,,5,5,0,0,0,,,,,,,,09:00,00:00,,,,,,,김민수,031-511-9916,2021-10-16,1613000,국토교통부
(주)주은렌터카,주사업장,경기도 오산시 법원로 33,,37.156447,127.056797,경기도 오산시 가장산업동로 28-5,,,104,100,4,0,0,,,,,,,,09:00,18:00,,,,,,,최광성,031-377-1111,2021-10-16,1613000,국토교통부
(주)브이카 오산지점,영업소,"경기도 오산시 청학로 108, 2층",,37.15839969,127.0649448,,경기도 오산시 궐동 110-1,,2,2,0,0,0,,,,,,,,09:00,00:00,,,,,,,김상우,000-9343-0528,2021-10-16,1613000,국토교통부
(주)쏘카(오산영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,,경기도 오산시 궐동 683-4,,43,43,0,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,02-1661-3315,2021-10-16,1613000,국토교통부
(주)화성렌트카 오산영업소,영업소,경기도 오산시 궐리사로29번길 16-13,경기도 오산시 궐동 620-11,37.160633,127.056926,경기도 오산시 궐리사로 37-1 (궐동 619-5),,,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,,박상태,031-355-2555,2021-10-16,1613000,국토교통부
(주)도일렌터카,주사업장,경기도 오산시 내삼미로 47-11,,37.165712,127.066703,"경기도 오산시 내삼미로 47-11, 31",,,51,45,6,0,0,,,,,,,,09:00,18:00,,,,,,,홍재후,031-377-5000,2021-10-16,1613000,국토교통부
(주)광렌트카,주사업장,경기도 오산시 원동로 6,,37.142006,127.0696384928,경기도 오산시 발안로 1245,,,78,78,0,0,0,,,,,,,,09:00,18:00,,,,,,,박광선,031-377-5244,2021-10-16,1613000,국토교통부
에스케이렌터카(주) 오산 영업소,영업소,경기도 오산시 세마역로41번길 15,경기도 오산시 세교동 605-2,37.184372,127.043725,경기도 오산시 세마역로41번길 15,,,27,27,0,0,0,,,,,,,,09:00,19:00,,,,,,,현몽주,02-6240-0572,2021-10-16,1613000,국토교통부
롯데렌탈(주) 오산 영업소,영업소,경기도 오산시 역광장로 46,경기도 오산시 오산동 881-9,37.144782,127.067752,경기도 오산시 역광장로 46,,,23,22,1,0,0,,,,,,,,09:00,19:00,,,,,,,이훈기,02-3404-9966,2021-10-16,1613000,국토교통부
(주)오산렌트카,주사업장,경기도 오산시 역광장로 7-1,,37.14201099,127.0679339,경기도 오산시 역광장로83번길 3-9,,,31,27,3,0,0,,,,,,,,09:00,18:00,,,,,,,박두원,031-372-8811,2021-10-16,1613000,국토교통부
(주)퍼스트렌트카 오산영업소,영업소,경기도 오산시 청학로 42-35,,37.15510051,127.065525,,경기도 오산시 청학동 265-1,,8,5,3,0,0,,,,,,,,09:00,18:00,,,,,,,,031-339-2119,2021-10-16,1613000,국토교통부
(주)수렌트카,주사업장,경기도 용인시 수지구 죽전로 136 (죽전동),,37.32348978,127.122948,경기도 용인시 기흥구 강남서로 18,,,143,137,6,0,0,,,,,,,,09:00,18:00,,,,,,,서종수,02-1588-0468,2021-10-16,1613000,국토교통부
(주)렌트114 용인영업소,영업소,경기도 용인시 기흥구 강남서로18,,37.27272904,127.127297,경기도 용인시 기흥구 강남서로18 소망타워 3층 주차장,,,0,0,0,0,0,,,,,,,,08:00,20:00,,,,,,,최수원,02-1644-7301,2021-10-16,1613000,국토교통부
(주)한마음렌트카,주사업장,"경기도 용인시 기흥구 농서로 77, 2층 (농서동)",,37.22320261,127.0892009,경기도 용인시 기흥구 농서로 77,,,71,68,3,0,0,,,,,,,,09:00,18:00,,,,,,,김태환,031-286-3366,2021-10-16,1613000,국토교통부
(주)강산렌터카(성남),영업소,"경기도 성남시 중원구 산성대로 344, 2층","경기도 성남시 중원구 중앙동 173, 2층",37.443437,127.154728,경기도 용인시 기흥구 동백5로 22,,,5,5,0,0,0,,,,,,,,09:00,18:30,,,,,,,김인천광역시,031-736-0037,2021-10-16,1613000,국토교통부
(주)제이더블유컴퍼니,주사업장,경기도 성남시 수정구 위례순환로4길 35(창곡동),,37.46946332,127.148834,"경기도 용인시 기흥구 동백5로22, 경기도 성남시 위례순환로180, 2층",,,181,179,0,0,2,,,,,,,,09:30,19:00,,,,,,,황재웅,031-759-1055,2021-10-16,1613000,국토교통부
(주)한길렌트카 용인영업소,영업소,,경기도 용인시 기흥구 동백동 478-1,37.2786561,127.150791,,경기도 용인시 기흥구 동백동 478-1,,8,8,0,0,0,,,,,,,,09:00,18:00,,,,,,,임용교,031-706-6333,2021-10-16,1613000,국토교통부
(주)명진,주사업장,경기도 용인시 기흥구 갈천로7번길 45-8 (신갈동),,37.270537,127.104805,경기도 용인시 기흥구 백남준로 25,,,33,32,1,0,0,,,,,,,,09:00,18:00,,,,,,,이명진,031-285-1166,2021-10-16,1613000,국토교통부
(주)한마음렌트카 신갈영업소,영업소,"경기도 용인시 기흥구 갈천로7번길 63-3, 301호 (신갈동)",,37.270712,127.106133,경기도 용인시 기흥구 사은로 254,,,7,7,0,0,0,,,,,,,,09:00,18:00,,,,,,,,031-286-3366,2021-10-16,1613000,국토교통부
(주)포유,주사업장,"경기도 용인시 기흥구 신정로 291-2, 2층 (보정동)",,37.29405704,127.0994375,경기도 용인시 기흥구 신정로 291-2,,,230,227,3,0,0,,,,,,,,09:00,00:00,,,,,,,이욱병,031-897-5228,2021-10-16,1613000,국토교통부
(주)제이티렌트카,주사업장,"경기도 용인시 기흥구 구갈로60번길 9-1, 6층 14호",,37.280022,127.112323,경기도 용인시 기흥구 용구대로 2084,,,55,34,21,0,0,,,,,,,,09:00,18:00,,,,,,,이준범,031-275-5500,2021-10-16,1613000,국토교통부
(주)디앤알,주사업장,경기도 용인시 기흥구 용구대로2325번길 40-5,,37.29613255,127.105446,경기도 용인시 기흥구 용구대로2325번길 40-5,,,59,57,2,0,0,,,,,,,,09:00,18:00,,,,,,,문동진,031-679-1500,2021-10-16,1613000,국토교통부
(주)제일렌트카-용인,주사업장,"경기도 용인시 기흥구 용구대로2469번길 41, 가동 2층 (보정동)",,37.31052757,127.1049265,경기도 용인시 기흥구 용구대로2469번길 41,,,55,54,1,0,0,,,,,,,,09:00,18:00,,,,,,,이규수,031-262-6000,2021-10-16,1613000,국토교통부
지에스렌트카(주) 죽전,영업소,경기도 용인시 수지구 죽전로144번길 8-2,,37.3233585,127.1238138,"경기도 용인시 기흥구 죽전로 17, 지하",,,7,6,1,0,0,,,,,,,,09:00,00:00,,,,,,,전은태,041-522-7001,2021-10-16,1613000,국토교통부
에스케이렌터카(주) 용인 영업소,영업소,경기도 용인시 기흥구 중부대로 242,경기도 용인시 기흥구 영덕동 1266,37.269469,127.093244,경기도 용인시 기흥구 중부대로 242,,,117,95,22,0,0,,,,,,,,09:00,19:00,,,,,,,현몽주,02-6240-0572,2021-10-16,1613000,국토교통부
기아자동차(주) 용인 영업소,영업소,경기도 용인시 기흥구 중부대로 27,경기도 용인시 기흥구 영덕동 546,37.268451,127.072647,경기도 용인시 기흥구 중부대로 27,,,53,53,0,0,0,,,,,,,,09:00,19:00,,,,,,,최준영(송호성),02-510-9556,2021-10-16,1613000,국토교통부
롯데렌탈(주) 용인 영업소,영업소,경기도 용인시 기흥구 흥덕2로87번길 18,경기도 용인시 기흥구 영덕동 985-1,37.275912,127.0715894697,경기도 용인시 기흥구 흥덕2로87번길 18,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,이훈기,02-3404-9966,2021-10-16,1613000,국토교통부
(주)디지파츠,주사업장,경기도 용인시 기흥구 흥덕중앙로 120,,37.274876,127.0800971,경기도 용인시 기흥구 흥덕중앙로 120,,,51,51,0,0,0,,,,,,,,09:00,18:00,,,,,,,정성일,031-627-5911,2021-10-16,1613000,국토교통부
(주)에이치렌터카,주사업장,"경기도 성남시 분당구 서현로 170, 328호(서현동, 풍림아이원플러스)",,37.38898906,127.122553,경기도 용인시 동백로22,,,162,162,0,0,0,,,,,,,,09:00,19:00,,,,,,,한훈식,031-786-0570,2021-10-16,1613000,국토교통부
(주)중용오토,주사업장,경기도 용인시 수지구 고기로 110 (동천동),,37.346745,127.091788,경기도 용인시 수지구 고기로 110 (동천동),,,50,50,0,0,0,,,,,,,,09:00,00:00,,,,,,,길성환,070-8667-2102,2021-10-16,1613000,국토교통부
(주)오케이렌탈,주사업장,"경기도 용인시 기흥구 죽전로 2, 202호",,37.32021498,127.108984,경기도 용인시 수지구 광교마을로 54,,,50,50,0,0,0,,,,,,,,09:00,18:00,,,,,,,이경재,02-1588-2921,2021-10-16,1613000,국토교통부
(주)쏘카(용인영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,경기도 용인시 수지구 상현동 광교마을로 54,,,143,139,4,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,02-1661-3315,2021-10-16,1613000,국토교통부
(주)제일렌트카-용인 용인영업소,영업소,"경기도 용인시 기흥구 동백5로 22, 쥬네브문월드빌딩",,37.27585694,127.1512771,경기도 용인시 수지구 포은대로 512,,,15,14,1,0,0,,,,,,,,09:00,18:00,,,,,,,,031-262-6000,2021-10-16,1613000,국토교통부
이지렌터카(주),주사업장,"경기도 용인시 수지구 풍덕천로197번길 11-7, 1층 102호 (풍덕천동)",,37.32763033,127.101619,"경기도 용인시 수지구 포은대로512번길 10, 3층",,,172,172,0,0,0,,,,,,,,09:00,18:00,,,,,,,김숙경,031-896-9633,2021-10-16,1613000,국토교통부
(주)세진렌트카-용인,주사업장,경기도 용인시 수지구 풍덕천로197번길 7(풍덕천동),,37.32740123,127.102222,경기도 용인시 수지구 풍덕천로 191,,,65,63,2,0,0,,,,,,,,09:00,18:00,,,,,,,최영미,031-262-7000,2021-10-16,1613000,국토교통부
(주)하이렌터카 용인지점,영업소,"경기도 용인시 수지구 문인로 74, 1층",,37.3333124,127.094404,경기도 용인시 수지구 풍덕천로129번길 8,,,3,3,0,0,0,,,,,,,,09:00,18:00,,,,,,,정진화,055-603-0005,2021-10-16,1613000,국토교통부
(주)코센모빌리티 용인영업소,영업소,경기도 용인시 수지구 풍덕천로129번길 8,,37.32404862,127.0957259,경기도 용인시 수지구 풍덕천로129번길 8,,,1,1,0,0,0,,,,,,,,09:00,18:00,,,,,,,김장수,031-357-5348,2021-10-16,1613000,국토교통부
(주)퍼스트렌트카 용인영업소,영업소,경기도 용인시 처인구 경안천로 152-3,,37.246948,127.215856,경기도 용인시 처인구 경안천로 152-3,,,44,44,0,0,0,,,,,,,,09:00,00:00,,,,,,,,031-339-2119,2021-10-16,1613000,국토교통부
지에스렌트카(주),영업소,,"경기도 용인시 처인구 고림동 571-7 , 102호",37.252826,127.2223605,,경기도 용인시 처인구 고림동 571-7,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,전은태,041-522-7001,2021-10-16,1613000,국토교통부
(주)채움렌트카,주사업장,경기도 용인시 처인구 양지면 남평로 16,,37.2317834,127.2868167,경기도 용인시 처인구 남평로 164,,,93,87,6,0,0,,,,,,,,09:00,18:00,,,,,,,이기옥,031-336-7730,2021-10-16,1613000,국토교통부
(주)브이카 노블클라쎄지점,영업소,경기도 용인시 처인구 모현읍 이일로 216-12,,37.33644929,127.215507,,경기도 용인시 처인구 모현읍 매산리 278-7,,0,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,김상우,000-9343-0528,2021-10-16,1613000,국토교통부
우리캐피탈렌터카(주),주사업장,경기도 용인시 처인구 중부대로 1123(삼가동),,37.24119933,127.170605,,경기도 용인시 처인구 양지면 평창리 198,,118,113,5,0,0,,,,,,,,09:00,00:00,,,,,,,손심호,032-508-4905,2021-10-16,1613000,국토교통부
(주)브이카 에이플러스 영업소,영업소,경기도 용인시 기흥구 죽현로 8-20,,37.31986502,127.1096599,,경기도 용인시 처인구 원삼면 맹리 690-23,,6,6,0,0,0,,,,,,,,09:00,00:00,,,,,,,김상우,000-9343-0528,2021-10-16,1613000,국토교통부
(주)참신렌트카여행사 용인영업소,영업소,"경기도 용인시 기흥구 죽전로 10, 6층",,37.320247,127.109805,경기도 용인시 처인구 포곡읍 포곡로246번길 65,,,10,10,0,0,0,,,,,,,,09:00,18:00,,,,,,,이수근,044-862-6485,2021-10-16,1613000,국토교통부
(주)코리아렌트카,주사업장,"경기도 의왕시 갈미1로 72, 306호 (내손동, 다온스크린)",,37.37415536,126.9689765,"경기도 의왕시 갈미1로 72, 지하1층 (내손동, 다온스크린)",,,56,55,1,0,0,,,,,,,,09:00,18:00,,,,,,,김상민,031-387-7000,2021-10-16,1613000,국토교통부
한진오토렌트카(주),주사업장,"경기도 의왕시 오리나무로 6, 1층 102호 (내손동)",,37.37486667,126.968135,"경기도 의왕시 갈미2로 18 (내손동, 삼대프라자)",,,65,63,2,0,0,,,,,,,,09:00,18:00,,,,,,,김상기,031-427-8572,2021-10-16,1613000,국토교통부
롯데렌탈(주) 의왕 영업소,영업소,경기도 의왕시 경수대로 239,경기도 의왕시 고천동 284-2,37.347983,126.973632,경기도 의왕시 경수대로 239,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,이훈기,02-3404-9966,2021-10-16,1613000,국토교통부
(주)쏘카,영업소,경기도 의왕시 양지편2로 3,,37.39014447,126.9948263,경기도 의왕시 양지편2로 3,,,6,6,0,0,0,,,,,,,,09:00,00:00,,,,,,,이재웅,02-1661-3315,2021-10-16,1613000,국토교통부
(주)쏘카(의왕영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,,경기도 의왕시 청계동 990,,6,6,0,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,070-4700-0231,2021-10-16,1613000,국토교통부
모젠렌트카,주사업장,"경기도 의정부시 부용로 3-34, (금오동)",,37.748817,127.060003,"경기도 의정부시 부용로 3-34, (금오동)",,,29,25,4,0,0,,,,,,,,09:00,18:00,,,,,,,진영랑,031-872-8744,2021-10-16,1613000,국토교통부
지에스렌트카 오토리스(주) 의정부,영업소,,"경기도 의정부시 용현동 545-1, 106호",37.75077647,127.0813544,,경기도 의정부시 신곡동 763-1,,10,10,0,0,0,,,,,,,,09:00,00:00,,,,,,,이정숙,041-579-7000,2021-10-16,1613000,국토교통부
아비스렌트카(주),주사업장,경기도 의정부시 신촌로 79(가능동),,37.75061206,127.043379,경기도 의정부시 신촌로 79(가능동),,,24,24,0,0,0,,,,,,,,09:00,18:00,,,,,,,전주연,02-971-2464,2021-10-16,1613000,국토교통부
(주)참신렌트카여행사 의정부영업소,영업소,경기도 의정부시 신촌로29번길 24,,37.751407,127.037955,경기도 의정부시 신촌로29번길 24,,,48,48,0,0,0,,,,,,,,09:00,18:00,,,,,,,이수근,044-862-6485,2021-10-16,1613000,국토교통부
(주)쏘카(의정부영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,경기도 의정부시 외미로 99,,,75,72,3,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,02-1661-3315,2021-10-16,1613000,국토교통부
(주)우리렌트카,주사업장,"경기도 의정부시 용민로182번길 17, 2층 (민락동)",경기도 의정부시 민락동 791,37.744722,127.0940454966,"경기도 의정부시 용민로182번길 17,(민락동)",,,35,30,5,0,0,,,,,,,,09:00,18:00,,,,,,,손영호,031-878-3700,2021-10-16,1613000,국토교통부
에스케이렌터카(주) 의정부 영업소,영업소,경기도 의정부시 용현로105번길 23-1,경기도 의정부시 민락동 734-1,37.742214,127.086882,경기도 의정부시 용현로105번길 23-1,,,11,11,0,0,0,,,,,,,,09:00,19:00,,,,,,,현몽주,02-6240-0572,2021-10-16,1613000,국토교통부
(주)국화렌트카 의정부영업소,영업소,"경기도 의정부시 경의로 93, 갑원빌딩 5층",,37.73329028,127.0460055,,경기도 의정부시 의정부동 581-1,,14,13,1,0,0,,,,,,,,09:00,00:00,,,,,,,,031-878-1001,2021-10-16,1613000,국토교통부
롯데렌탈(주) 의정부 영업소,영업소,경기도 의정부시 평화로 220,경기도 의정부시 호원동 455-5,37.711605,127.0480402042,경기도 의정부시 평화로 220,,,58,52,6,0,0,,,,,,,,09:00,19:00,,,,,,,이훈기,02-3404-9966,2021-10-16,1613000,국토교통부
(주)코리아렌터카 이천 영업소,영업소,,"경기도 이천시 중리동 205, 102호",37.27805186,127.4430574275,,경기도 이천시 갈산동 581-9,,41,0,0,0,0,,,,,,,,09:00,00:00,,,,,,,신현석,02-1899-1009,2021-10-16,1613000,국토교통부
(주)디앤알 이천영업소,영업소,"경기도 이천시 진상미로 2374, 1동 205호",,37.2567164799,127.4575955,,경기도 이천시 고담동 64-35,,1,1,0,0,0,,,,,,,,09:00,18:00,,,,,,,문동진,031-679-1500,2021-10-16,1613000,국토교통부
(주)미래렌트카 이천영업소,영업소,경기도 이천시 대월면 대월로 915,경기도 이천시 대월면 초지리 166-1,37.23637241,127.4959122,경기도 이천시 대월면 대월로 915,,,22,20,2,0,0,,,,,,,,09:00,18:00,,,,,,,장광오,031-273-3434,2021-10-16,1613000,국토교통부
(주)참신렌트카여행사 서이천영업소,영업소,"경기도 이천시 중리천로113번길 13-11, 512호",,37.27785513,127.449164,경기도 이천시 두무재로79번길 24-99,,,1,1,0,0,0,,,,,,,,09:00,18:00,,,,,,,이수근,044-862-6485,2021-10-16,1613000,국토교통부
(자)기풍렌트카 이천3영업소,영업소,"경기도 이천시 이섭대천로 1437, 우리타워 204호(증포동)",,37.296007,127.4568832,,경기도 이천시 부발읍 가산리 182-5,,5,5,0,0,0,,,,,,,,09:00,00:00,,,,,,,소옥자,041-881-1527,2021-10-16,1613000,국토교통부
(주)나들이렌트카,주사업장,"경기도 용인시 기흥구 상갈로23번길8, 306-B호",,37.26880161,127.107013,,경기도 이천시 부발읍 대관리 53-20,,28,25,3,0,0,,,,,,,,09:00,18:00,,,,,,,신윤식,031-8076-4989,2021-10-16,1613000,국토교통부
(자)기풍렌트카 이천1영업소,영업소,경기도 이천시 부발읍 신아로 3,,37.25902441,127.4816907,,경기도 이천시 부발읍 신하리 532-5,,4,4,0,0,0,,,,,,,,09:00,00:00,,,,,,,소옥자,041-881-1527,2021-10-16,1613000,국토교통부
(주)쏘카(경기도광주영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,,경기도 이천시 안흥동 408-1,,24,24,0,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,070-4700-0231,2021-10-16,1613000,국토교통부
(주)쏘카(여주영업소),영업소,경상북도 김천시 혁신6로 17,,36.12454376,128.1837304,,경기도 이천시 안흥동 408-1,,10,10,0,0,0,,,,,,,,09:00,00:00,,,,,,,박재욱,070-4700-0231,2021-10-16,1613000,국토교통부
